date,store,category,unit_price,units_sold
2024-12-31,Central,Electronics,274.36,1
2023-10-04,East,Clothing,39.07,3
2023-03-30,North,Toys,70.7,5
2023-02-23,West,Groceries,53.73,5
2024-04-09,Central,Electronics,516.03,1
2024-03-11,East,Groceries,27.52,5
2024-04-08,East,Toys,57.25,2
2024-07-01,South,Toys,73.34,5
2023-09-11,East,Home & Garden,284.36,1
2023-09-26,Central,Home & Garden,153.29,1
2024-06-13,South,Groceries,23.71,1
2023-09-06,East,Groceries,28.04,1
2024-01-15,West,Home & Garden,35.43,3
2023-10-03,Central,Groceries,56.1,3
2023-05-14,East,Groceries,43.48,1
2024-08-10,North,Home & Garden,252.25,5
2023-02-05,North,Toys,64.94,3
2023-07-21,South,Home & Garden,145.52,2
2023-07-24,West,Groceries,26.51,2
2024-01-29,North,Clothing,109.02,2
2024-12-02,West,Toys,104.88,1
2023-11-19,north,Clothing,38.35,1
2024-01-22,North,Electronics,586.48,3
2023-12-11,South,Home & Garden,155.19,4
2023-09-24,South,Clothing,88.75,4
2024-01-25,Central,Groceries,50.08,4
2024-01-09,South,Electronics,440.25,4
2024-12-05,West,Electronics,1032.13,5
2023-12-21,South,Toys,88.18,3
2023-11-27,North,Toys,45.68,2
2023-05-15,East,Home & Garden,180.2,2
2023-07-15,West,Groceries,49.68,4
2023-02-27,Central,Groceries,34.4,2
2024-03-24,West,Clothing,103.57,1
2024-03-09,South,Groceries,38.35,5
2024-08-15,East,Home & Garden,65.48,5
2023-11-24,Central,Toys,74.89,4
2023-05-31,East,Electronics,424.03,4
2023-03-25,West,Electronics,158.1,5
2024-06-18,North,Toys,15.85,2
2024-11-15,Central,Groceries,28.79,5
2024-08-15,south,Home & Garden,171.97,4
2023-04-28,North,Clothing,95.11,1
2024-04-23,Central,Electronics,449.49,2
2023-10-07,North,Home & Garden,200.07,5
2024-06-29,East,Electronics,850.07,5
2024-05-17,North,Groceries,14.86,2
2023-10-07,South,Toys,35.52,2
2023-10-06,east,Electronics,859.09,3
2024-12-11,West,Home & Garden,132.99,2
2024-11-20,West,Home & Garden,172.68,1
2023-05-09,Central,Groceries,51.34,1
2024-07-31,East,Groceries,59.13,5
2023-07-17,Central,Home & Garden,202.32,2
2024-04-05,East,Clothing,53.59,5
2024-07-02,West,Toys,19.75,1
2023-07-18,South,Home & Garden,221.95,1
2024-01-21,East,Electronics,750.2,4
2023-03-31,West,Electronics,389.69,2
2024-02-03,Central,Groceries,5.84,4
2024-01-04,Central,Clothing,58.3,2
2023-07-17,East,Groceries,12.29,4
2023-01-14,West,Toys,17.18,4
2024-01-13,Central,Home & Garden,81.84,4
2023-06-26,South,Electronics,211.84,4
2023-08-08,South,Electronics,289.77,2
2024-10-22,West,Groceries,16.04,5
2024-02-27,South,Home & Garden,38.23,4
2023-09-01,East,Toys,62.81,2
2024-05-12,North,Clothing,69.39,3
2023-06-11,North,Home & Garden,133.69,5
2023-10-04,North,Electronics,283.72,1
2023-10-06,South,Groceries,41.48,5
2024-03-03,East,Clothing,81.22,3
2023-11-06,East,Clothing,88.39,5
2023-11-22,North,Clothing,59.53,5
2023-02-12,South,Toys,59.57,2
2024-10-10,North,Toys,54.16,2
2024-06-12,West,Home & Garden,276.06,4
2023-07-15,East,Clothing,18.66,2
2024-07-24,Central,Electronics,226.81,3
2023-11-29,West,Groceries,6.74,5
2024-05-28,North,Home & Garden,56.93,4
2023-09-21,West,Clothing,80.45,2
2023-07-26,South,Clothing,90.1,5
2023-04-18,East,Electronics,207.06,2
2023-08-10,South,Toys,32.41,1
2024-02-23,West,Electronics,725.37,4
2024-05-30,South,Groceries,5.86,5
2024-09-13,South,Electronics,520.69,3
2024-10-04,East,Clothing,72.75,5
2024-08-23,North,Toys,58.19,5
2024-09-28,East,Toys,74.36,1
2024-10-08,East,Home & Garden,267.08,4
2023-12-09,South,Clothing,85.75,1
2023-08-25,West,Home & Garden,252.66,2
2023-03-30,East,Home & Garden,123.43,1
2024-05-28,West,Home & Garden,55.37,2
2023-04-18,West,Electronics,746.93,2
2024-12-19,South,Electronics,542.14,4
2023-08-12,Central,Groceries,58.79,1
2023-02-04,North,Groceries,49.39,5
2023-07-28,North,Clothing,49.25,1
2023-12-29,West,Home & Garden,37.84,1
2024-12-15,Central,Groceries,26.31,3
2023-12-01,South,Toys,28.26,3
2023-08-29,Central,Toys,10.84,5
2024-06-03,North,Electronics,238.59,1
2023-08-03,North,Home & Garden,268.93,3
2024-09-13,West,Clothing,83.28,1
2023-04-06,Central,Home & Garden,48.88,3
2024-09-19,South,Clothing,47.37,3
2023-06-04,south,Groceries,56.16,4
2023-01-18,East,Groceries,46.93,1
2023-12-09,North,Toys,25.23,5
2023-05-11,Central,Home & Garden,83.78,4
2023-02-15,Central,Clothing,65.86,4
2024-12-22,West,Toys,50.34,3
2023-11-30,North,Toys,51.8,1
2024-10-18,East,Clothing,,2
2023-07-08,South,Clothing,80.4,1
2024-06-05,South,Electronics,303.32,2
2023-06-15,Central,Groceries,54.35,4
2024-09-01,Central,Toys,50.71,4
2023-08-23,Central,Electronics,818.47,5
2023-10-25,South,Clothing,58.69,1
2023-07-12,South,Clothing,53.15,5
2024-02-02,West,Clothing,47.65,3
2024-09-07,West,Groceries,24.74,2
2024-06-11,East,Clothing,52.1,4
2023-09-19,South,Clothing,111.05,1
2023-12-05,Central,Clothing,43.36,3
2023-11-13,North,Electronics,810.13,3
2023-10-31,West,Clothing,101.55,2
2023-05-20,north,Electronics,702.54,1
2023-02-18,Central,Home & Garden,73.18,2
2024-07-29,North,Toys,28.83,5
2024-06-14,South,Groceries,33.02,4
2024-01-30,North,Electronics,688.08,5
2023-12-16,East,Home & Garden,169.83,1
2023-03-02,south,Home & Garden,195.98,1
2024-07-22,West,Electronics,700.08,5
2023-01-12,East,Toys,52.22,2
2024-02-20,South,Clothing,37.34,1
2024-01-23,North,Home & Garden,21.64,3
2024-01-16,South,Toys,79.5,2
2024-04-29,East,Toys,24.96,1
2024-03-25,West,Toys,35.68,2
2024-01-03,South,Home & Garden,42.82,2
2023-08-25,North,Groceries,26.61,3
2024-05-12,central,Home & Garden,149.08,4
2023-09-10,West,Toys,22.95,5
2023-03-22,Central,Electronics,326.67,2
2024-08-05,North,Electronics,721.23,2
2024-11-10,Central,Clothing,20.62,2
2023-11-06,South,Clothing,85.02,3
2023-11-09,Central,Electronics,737.58,2
2024-04-25,East,Groceries,18.53,1
2024-11-05,West,Electronics,323.64,5
2024-05-23,North,Electronics,678.59,2
2024-04-11,North,Toys,28.88,3
2023-04-10,East,Home & Garden,175.16,2
2023-05-28,South,Toys,72.04,2
2023-03-24,South,Clothing,89.1,1
2023-07-23,East,Groceries,23.66,1
2023-09-29,West,Clothing,117.84,4
2023-03-16,central,Toys,50.4,5
2024-01-29,West,Home & Garden,271.31,2
2023-03-09,East,Electronics,468.59,1
2023-03-23,Central,Electronics,262.05,2
2024-05-07,North,Home & Garden,56.87,2
2023-12-08,Central,Electronics,631.22,1
2023-05-14,West,Home & Garden,286.31,3
2023-09-09,South,Electronics,739.63,3
2024-05-30,west,Electronics,599.36,3
2023-01-17,North,Clothing,19.37,2
2024-11-17,Central,Home & Garden,131.76,1
2024-06-11,North,Home & Garden,216.59,2
2023-05-18,East,Clothing,79.09,3
2023-05-15,Central,Toys,23.48,3
2024-01-29,East,Clothing,29.33,2
2024-05-11,East,Toys,60.42,1
2023-12-30,East,Clothing,114.34,4
2023-07-13,West,Clothing,93.1,3
2023-10-01,North,Clothing,51.18,4
2024-01-31,Central,Groceries,49.92,4
2024-11-07,West,Electronics,476.8,5
2023-06-21,West,Toys,33.27,5
2023-05-17,North,Groceries,26.89,5
2024-03-01,East,Toys,27.29,4
2023-07-13,Central,Home & Garden,144.12,4
2023-07-13,Central,Clothing,21.53,5
2023-10-31,east,Electronics,696.64,2
2024-07-22,South,Home & Garden,117.5,2
2023-09-03,East,Home & Garden,173.08,2
2023-12-29,East,Home & Garden,160.8,1
2024-05-24,East,Toys,44.74,1
2024-04-08,South,Electronics,490.55,1
2023-03-22,East,Home & Garden,246.11,2
2023-08-31,South,Toys,65.88,1
2024-12-29,south,Home & Garden,287.81,3
2024-01-19,North,Home & Garden,211.59,3
2023-12-19,Central,Electronics,379.83,2
2024-12-02,East,Clothing,36.16,1
2024-04-10,South,Groceries,21.18,5
2023-07-28,South,Toys,34.84,1
2024-10-25,south,Groceries,55.37,1
2024-06-08,North,Toys,52.69,3
2024-01-25,South,Clothing,30.55,2
2024-09-10,South,Electronics,323.48,1
2024-03-04,East,Groceries,21.37,2
2023-11-11,South,Home & Garden,112.0,2
2023-01-18,East,Home & Garden,173.58,1
2023-03-12,central,Toys,38.48,3
2023-11-06,Central,Electronics,500.47,4
2024-04-14,South,Groceries,49.1,1
2024-09-21,South,Home & Garden,166.29,1
2024-10-09,East,Electronics,285.19,2
2024-02-16,North,Clothing,47.63,1
2024-04-01,Central,Clothing,80.9,1
2023-02-23,North,Electronics,827.44,3
2024-06-08,Central,Clothing,99.22,2
2023-06-26,North,Clothing,107.43,5
2023-01-20,West,Clothing,82.22,2
2023-10-10,west,Groceries,16.29,2
2023-04-05,Central,Electronics,395.83,4
2024-01-29,Central,Home & Garden,228.36,5
2023-09-02,Central,Groceries,25.21,5
2024-06-05,North,Electronics,854.92,2
2024-01-30,south,Toys,65.47,2
2024-08-09,North,Electronics,638.11,4
2024-08-17,South,Toys,17.36,1
2024-03-12,West,Home & Garden,224.47,5
2023-08-07,North,Electronics,262.8,3
2023-10-27,East,Groceries,57.84,4
2023-04-20,West,Toys,71.89,1
2024-10-09,West,Toys,23.5,2
2024-10-15,South,Toys,78.69,2
2024-07-04,South,Clothing,58.82,2
2024-04-03,North,Electronics,526.16,3
2023-11-13,North,Toys,75.05,4
2024-12-14,North,Clothing,119.37,2
2024-05-29,South,Clothing,73.21,4
2023-08-05,East,Home & Garden,274.46,3
2024-07-06,Central,Toys,21.66,5
2024-08-04,West,Home & Garden,217.83,5
2024-12-25,West,Electronics,713.81,4
2023-12-25,Central,Electronics,406.44,1
2023-10-25,Central,Clothing,17.24,5
2023-08-08,Central,Electronics,689.23,1
2023-03-29,North,Clothing,16.93,3
2023-09-18,Central,Toys,72.45,5
2024-08-21,North,Toys,51.94,1
2023-12-08,West,Toys,88.44,5
2024-02-08,North,Electronics,211.76,3
2024-05-12,East,Clothing,76.25,5
2024-03-18,South,Clothing,116.31,4
2024-08-06,West,Electronics,539.3,4
2024-10-12,Central,Electronics,387.86,1
2023-01-06,West,Electronics,542.32,1
2023-11-14,West,Toys,39.47,4
2023-08-03,west,Home & Garden,228.32,4
2024-10-21,South,Home & Garden,137.03,5
2024-09-16,West,Clothing,42.51,4
2023-01-10,East,Toys,36.55,5
2024-03-09,North,Clothing,104.86,1
2024-09-23,North,Electronics,442.41,4
2024-04-12,South,Toys,63.58,2
2023-11-22,West,Clothing,23.16,5
2024-07-31,North,Clothing,69.95,1
2023-03-20,West,Groceries,49.18,2
2024-05-24,Central,Home & Garden,76.91,4
2024-02-28,West,Electronics,814.17,1
2023-03-22,South,Toys,33.31,4
2023-09-01,West,Toys,61.14,1
2023-03-30,South,Toys,37.56,1
2024-11-18,South,Groceries,29.73,1
2024-02-10,West,Toys,66.9,2
2024-03-14,Central,Clothing,119.72,5
2024-12-25,West,Toys,49.69,1
2024-03-12,West,Toys,10.69,3
2023-08-05,South,Toys,40.15,1
2023-12-31,East,Electronics,780.77,5
2024-09-07,South,Groceries,59.15,3
2024-09-10,South,Groceries,13.77,3
2023-10-05,East,Toys,14.87,4
2023-07-25,South,Electronics,579.46,5
2023-02-09,North,Home & Garden,129.41,2
2024-08-08,North,Toys,65.21,1
2023-03-21,West,Home & Garden,191.0,2
2024-11-21,North,Electronics,499.86,2
2023-01-07,East,Groceries,51.87,4
2024-01-28,West,Groceries,16.13,5
2024-10-17,South,Groceries,17.34,2
2023-09-06,South,Electronics,844.85,2
2023-01-09,East,Electronics,234.93,5
2023-12-12,Central,Groceries,48.11,3
2023-02-08,East,Clothing,51.8,3
2023-02-20,Central,Home & Garden,31.28,3
2024-07-08,North,Home & Garden,123.37,1
2024-06-02,West,Toys,69.58,2
2024-06-07,East,Toys,61.61,2
2024-04-09,East,Electronics,294.57,5
2023-02-09,South,Toys,55.83,2
2024-05-01,North,Groceries,36.25,1
2024-04-12,West,Clothing,96.29,5
2023-06-02,Central,Clothing,68.54,1
2024-03-25,east,Electronics,745.75,2
2023-07-08,East,Groceries,36.48,2
2024-03-05,East,Toys,71.92,5
2024-12-16,Central,Clothing,24.22,5
2023-02-03,east,Toys,42.2,3
2024-01-15,North,Home & Garden,176.54,4
2023-07-19,West,Toys,36.52,3
2024-02-15,West,Groceries,,3
2024-10-19,Central,Toys,34.01,2
2024-01-27,South,Home & Garden,289.95,2
2024-06-18,Central,Toys,78.35,4
2023-03-31,West,Electronics,480.33,2
2023-11-04,West,Groceries,50.39,2
2024-07-02,East,Toys,,5
2023-06-14,east,Clothing,24.9,1
2023-12-30,West,Groceries,43.44,5
2023-08-01,East,Electronics,895.63,4
2024-05-05,West,Groceries,55.22,5
2023-04-25,East,Home & Garden,86.34,1
2023-01-21,East,Toys,11.34,5
2023-07-16,West,Home & Garden,246.3,5
2024-01-09,East,Toys,51.96,4
2023-11-09,West,Home & Garden,64.83,2
2024-07-03,Central,Toys,34.29,3
2024-10-21,West,Toys,25.73,2
2023-03-21,West,Toys,70.9,4
2023-09-29,North,Toys,23.47,4
2024-05-12,South,Groceries,8.6,1
2023-08-10,South,Electronics,188.64,1
2024-05-19,North,Groceries,37.87,4
2024-03-21,North,Clothing,94.1,1
2024-12-05,West,Toys,109.92,3
2023-03-26,Central,Home & Garden,83.87,3
2023-05-02,East,Electronics,476.63,3
2023-09-15,Central,Home & Garden,148.76,1
2024-12-09,West,Electronics,255.45,3
2024-10-16,North,Home & Garden,190.3,2
2023-09-19,Central,Toys,67.28,4
2023-06-15,Central,Home & Garden,236.55,4
2023-08-23,South,Clothing,117.23,2
2024-12-22,central,Electronics,373.74,2
2024-08-20,central,Toys,,4
2024-03-02,West,Groceries,30.98,2
2024-04-09,South,Home & Garden,172.23,4
2023-04-08,West,Toys,46.46,4
2024-08-14,Central,Clothing,49.67,2
2024-10-02,North,Clothing,27.25,2
2024-09-02,West,Toys,28.51,1
2023-07-27,South,Groceries,10.25,3
2023-09-12,North,Toys,38.93,1
2023-09-09,North,Clothing,109.24,1
2023-12-05,North,Groceries,20.32,2
2024-07-14,Central,Toys,34.23,1
2024-05-15,South,Electronics,298.44,3
2023-10-20,North,Clothing,29.74,5
2024-01-12,Central,Groceries,57.54,2
2024-12-04,South,Toys,54.81,2
2024-03-06,South,Electronics,676.91,2
2023-11-24,North,Home & Garden,123.74,5
2023-12-19,South,Groceries,50.92,4
2023-01-16,Central,Clothing,109.1,1
2024-10-06,north,Electronics,338.03,3
2024-09-10,Central,Electronics,609.72,2
2023-09-15,West,Clothing,54.37,5
2023-11-25,North,Electronics,513.53,4
2023-09-20,Central,Toys,41.69,3
2024-06-30,South,Home & Garden,69.72,4
2024-04-04,North,Electronics,430.13,4
2024-07-13,West,Home & Garden,201.0,3
2023-04-26,South,Clothing,90.67,2
2023-08-07,Central,Home & Garden,62.79,2
2023-06-23,South,Toys,30.9,5
2023-04-15,West,Electronics,527.13,1
2024-06-15,South,Groceries,14.69,3
2024-02-19,East,Groceries,18.22,5
2024-08-31,West,Home & Garden,175.72,3
2023-05-07,Central,Home & Garden,30.76,1
2024-10-14,South,Clothing,64.55,2
2024-05-24,Central,Toys,25.44,5
2023-02-22,East,Groceries,47.5,1
2024-07-28,South,Clothing,113.7,5
2024-03-20,East,Electronics,314.96,5
2023-09-08,north,Clothing,43.54,1
2023-11-03,South,Home & Garden,249.89,2
2024-10-16,North,Toys,34.66,3
2024-08-20,Central,Electronics,462.56,1
2024-11-27,North,Home & Garden,105.08,2
2024-07-09,North,Toys,51.95,2
2024-03-23,North,Home & Garden,204.17,5
2023-08-22,South,Electronics,864.52,2
2023-06-28,Central,Home & Garden,221.12,2
2024-08-21,West,Groceries,24.68,1
2023-10-24,West,Clothing,55.59,2
2023-04-09,East,Groceries,22.01,3
2023-02-24,Central,Clothing,89.49,3
2024-12-25,South,Groceries,58.04,1
2024-11-04,Central,Home & Garden,172.57,3
2024-08-02,North,Toys,56.86,4
2024-12-29,West,Clothing,68.56,4
2023-12-07,East,Electronics,282.87,3
2024-08-22,West,Clothing,89.22,4
2023-05-11,North,Groceries,5.73,5
2023-09-07,South,Home & Garden,97.0,5
2024-06-19,North,Toys,34.41,4
2024-05-18,North,Groceries,7.83,4
2024-05-14,West,Clothing,64.7,5
2024-04-21,South,Groceries,33.98,4
2024-08-30,North,Groceries,28.06,2
2024-11-22,West,Toys,11.6,4
2024-06-30,North,Groceries,15.79,4
2023-04-16,West,Groceries,33.42,2
2023-09-15,South,Clothing,17.15,5
2024-01-24,West,Clothing,59.8,2
2023-12-27,South,Electronics,782.17,4
2024-12-29,North,Groceries,9.8,4
2024-06-01,North,Toys,10.81,2
2023-08-24,north,Home & Garden,158.89,5
2023-10-21,West,Home & Garden,103.42,3
2023-02-12,West,Groceries,56.07,4
2023-09-27,South,Groceries,43.21,2
2023-06-08,East,Toys,76.56,4
2023-08-28,Central,Home & Garden,199.52,1
2023-08-25,East,Electronics,278.39,3
2023-08-31,East,Groceries,30.53,2
2023-05-31,Central,Electronics,851.37,3
2024-04-26,South,Toys,75.3,5
2023-06-23,south,Electronics,739.59,1
2023-11-15,West,Home & Garden,296.29,1
2023-08-23,West,Groceries,53.06,1
2023-04-24,East,Toys,45.15,4
2023-11-29,South,Home & Garden,40.95,5
2024-08-21,South,Toys,69.7,2
2023-12-21,East,Electronics,779.66,2
2024-08-29,West,Electronics,525.84,3
2024-11-23,West,Groceries,49.2,1
2024-01-30,West,Home & Garden,32.86,3
2023-05-07,West,Clothing,78.64,2
2024-06-23,Central,Electronics,488.46,5
2024-12-10,North,Groceries,49.81,1
2023-02-08,Central,Clothing,16.4,1
2023-07-12,east,Electronics,547.97,4
2024-10-20,East,Groceries,6.48,4
2023-10-26,East,Groceries,56.49,5
2024-04-07,East,Electronics,216.09,3
2023-09-16,South,Groceries,33.42,4
2023-12-14,East,Clothing,90.56,1
2024-05-15,West,Groceries,16.47,2
2024-10-08,West,Clothing,97.96,3
2023-12-10,Central,Groceries,13.51,4
2023-05-01,East,Groceries,47.85,2
2023-01-20,South,Home & Garden,205.31,1
2024-09-03,South,Groceries,24.85,4
2024-08-17,Central,Groceries,28.12,2
2024-07-30,South,Electronics,822.83,1
2024-06-03,North,Home & Garden,76.83,1
2024-04-05,West,Electronics,416.87,5
2024-04-20,North,Clothing,62.6,4
2023-02-12,East,Home & Garden,226.94,2
2023-02-06,North,Electronics,161.86,3
2024-07-20,East,Electronics,299.32,4
2023-10-26,Central,Clothing,19.27,5
2024-08-25,West,Home & Garden,30.55,1
2023-03-11,Central,Home & Garden,194.15,2
2023-11-23,West,Clothing,71.8,2
2024-03-06,east,Home & Garden,124.78,1
2023-01-31,West,Groceries,54.05,5
2023-02-09,North,Toys,67.81,5
2023-05-13,West,Groceries,18.79,5
2024-08-04,North,Groceries,46.17,5
2023-05-07,East,Clothing,102.52,3
2023-09-25,East,Clothing,117.57,1
2024-07-14,West,Home & Garden,291.62,4
2024-08-12,East,Electronics,235.09,2
2024-03-22,South,Groceries,41.35,4
2024-02-01,South,Electronics,657.49,4
2024-05-04,North,Toys,39.51,5
2024-10-03,North,Clothing,101.45,1
2024-07-08,West,Groceries,53.46,1
2024-05-13,South,Clothing,47.14,5
2024-07-04,East,Electronics,648.93,5
2023-01-07,East,Home & Garden,70.93,1
2023-05-17,East,Clothing,103.66,3
2023-02-13,North,Groceries,15.15,2
2024-08-22,South,Home & Garden,231.61,5
2024-08-18,South,Clothing,62.29,2
2023-07-14,West,Home & Garden,287.16,1
2023-08-26,East,Home & Garden,145.18,2
2024-11-16,South,Groceries,30.55,2
2023-08-15,North,Toys,64.0,4
2023-01-15,North,Electronics,227.09,4
2023-05-29,West,Home & Garden,237.96,3
2024-12-12,North,Electronics,340.08,4
2023-09-04,Central,Toys,60.74,2
2023-08-22,East,Home & Garden,174.33,1
2024-05-01,North,Toys,72.31,4
2024-12-02,West,Electronics,361.4,5
2024-06-22,Central,Toys,43.72,3
2023-01-16,West,Home & Garden,115.05,3
2024-04-05,central,Clothing,16.84,5
2023-04-19,Central,Home & Garden,271.85,3
2023-01-06,North,Electronics,,3
2024-05-07,Central,Home & Garden,78.01,4
2024-04-18,Central,Groceries,39.28,3
2023-07-05,West,Clothing,101.38,2
2024-11-29,west,Home & Garden,193.62,2
2023-09-30,Central,Toys,38.67,5
2023-03-15,south,Electronics,690.08,4
2023-12-05,West,Home & Garden,131.51,4
2024-10-16,North,Toys,54.82,2
2024-08-27,South,Home & Garden,78.86,4
2024-02-13,East,Home & Garden,164.79,1
2023-06-22,Central,Home & Garden,27.84,2
2024-01-04,West,Home & Garden,62.93,5
2024-12-21,North,Toys,15.13,1
2023-04-03,East,Groceries,20.94,2
2024-09-09,west,Clothing,50.63,3
2023-10-25,North,Clothing,70.34,5
2024-07-27,Central,Groceries,37.89,3
2023-11-24,West,Home & Garden,184.92,5
2023-05-08,East,Clothing,87.34,4
2023-04-24,Central,Groceries,32.44,5
2024-08-31,central,Groceries,44.98,4
2023-12-26,East,Toys,38.43,3
2024-10-24,West,Clothing,87.71,4
2023-01-22,West,Electronics,371.58,1
2024-11-03,Central,Electronics,666.42,3
2023-11-07,North,Clothing,33.02,1
2024-02-07,North,Toys,44.0,1
2023-03-27,Central,Clothing,55.55,2
2023-08-05,East,Groceries,58.4,5
2024-09-28,East,Groceries,37.99,3
2023-03-24,Central,Toys,32.21,5
2023-11-01,West,Home & Garden,122.41,2
2023-12-13,West,Toys,26.15,3
2024-05-31,Central,Clothing,24.19,5
2023-09-22,Central,Home & Garden,119.93,3
2023-09-14,Central,Clothing,113.8,4
2023-04-04,North,Electronics,272.94,1
2024-06-16,Central,Clothing,118.15,1
2024-08-01,Central,Electronics,784.48,3
2024-04-26,Central,Home & Garden,122.79,5
2023-11-23,East,Clothing,,2
2023-01-20,West,Groceries,57.67,5
2024-09-28,North,Toys,45.28,5
2023-07-20,Central,Groceries,34.1,2
2023-05-31,North,Electronics,184.19,2
2023-03-12,North,Groceries,43.57,3
2023-02-11,Central,Electronics,763.39,3
2023-04-07,North,Clothing,49.58,2
2024-11-05,South,Electronics,453.13,5
2023-05-10,East,Groceries,41.9,3
2023-05-22,South,Electronics,161.83,1
2024-06-12,West,Home & Garden,146.71,1
2024-08-23,West,Groceries,49.19,3
2024-01-24,West,Groceries,32.53,5
2024-02-15,Central,Home & Garden,98.74,1
2024-01-12,Central,Home & Garden,20.23,4
2023-12-21,West,Groceries,,2
2024-03-14,East,Home & Garden,91.33,1
2023-02-08,South,Electronics,659.17,2
2023-07-11,South,Groceries,28.61,3
2024-08-22,Central,Electronics,759.93,2
2023-11-12,Central,Toys,36.87,3
2024-09-06,East,Electronics,409.07,3
2023-05-19,South,Toys,24.58,3
2024-06-14,North,Home & Garden,195.55,2
2024-08-03,East,Clothing,69.61,4
2023-07-20,Central,Home & Garden,238.15,3
2024-11-11,Central,Toys,32.4,1
2024-02-12,South,Electronics,675.2,1
2024-01-21,Central,Toys,21.23,3
2024-11-07,East,Electronics,340.97,5
2024-03-04,West,Electronics,341.86,2
2024-12-10,North,Toys,40.28,2
2023-06-04,West,Electronics,453.25,2
2024-08-12,Central,Groceries,36.96,4
2023-10-27,East,Toys,69.63,1
2024-07-15,West,Home & Garden,90.42,5
2023-03-04,North,Groceries,31.81,4
2024-08-19,South,Clothing,,2
2023-10-28,West,Toys,45.26,1
2023-07-25,West,Electronics,677.71,5
2024-01-25,East,Groceries,20.5,3
2024-11-26,East,Clothing,114.66,2
2023-05-10,Central,Home & Garden,227.07,2
2024-06-11,West,Toys,25.0,3
